Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,61,0,1.75,0.018229166666666664,0.39999999999999997,3.2
3,18,59,4,1.75,0.06770833333333334,0.39999999999999997,3.2
4,18,60,2,1.75,0.046875,0.39999999999999997,3.2
5,18,62,1,1.75,0.020833333333333332,0.39999999999999997,3.2
6,18,56,1,1.75,0.0625,0.39999999999999997,3.2
7,19,61,0,1.7894736842105263,0.018229166666666664,0.4823763889427201,3.3684210526315788
8,17,58,4,1.6666666666666667,0.07291666666666666,0.21295885499997994,3.0476190476190474
9,18,57,3,1.75,0.07552083333333333,0.39999999999999997,3.2
10,18,58,1,1.75,0.049479166666666664,0.39999999999999997,3.2
11,18,56,2,1.75,0.0703125,0.39999999999999997,3.2
12,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
13,18,57,1,1.7,0.05026455026455026,0.47696960070847283,3.15
14,18,60,2,1.75,0.046875,0.39999999999999997,3.2
15,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
16,17,56,1,1.6666666666666667,0.05989583333333333,0.21295885499997994,3.0476190476190474
17,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
18,17,58,1,1.7142857142857142,0.046875,0.21295885499997994,3.0476190476190474
19,18,57,0,1.75,0.046875,0.39999999999999997,3.2
20,18,60,0,1.75,0.03125,0.39999999999999997,3.2
21,18,59,0,1.75,0.028645833333333332,0.39999999999999997,3.2
22,18,61,0,1.75,0.020833333333333332,0.39999999999999997,3.2
23,17,61,1,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
24,17,60,1,1.7142857142857142,0.0390625,0.21295885499997994,3.0476190476190474
25,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
26,17,60,3,1.6666666666666667,0.05208333333333333,0.21295885499997994,3.0476190476190474
27,17,58,1,1.7142857142857142,0.049479166666666664,0.21295885499997994,3.0476190476190474
28,19,60,2,1.7894736842105263,0.046875,0.48237638894272,3.3684210526315788
29,17,61,2,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
30,18,57,1,1.75,0.0546875,0.39999999999999997,3.2
31,18,60,0,1.75,0.0234375,0.39999999999999997,3.2
32,18,58,2,1.75,0.05729166666666666,0.39999999999999997,3.2
33,18,58,3,1.75,0.06770833333333333,0.39999999999999997,3.2
34,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
35,19,61,1,1.7894736842105263,0.026041666666666664,0.4823763889427201,3.3684210526315788
36,18,60,1,1.75,0.03125,0.39999999999999997,3.2
37,18,58,4,1.75,0.07552083333333333,0.39999999999999997,3.2
38,18,56,2,1.75,0.06770833333333333,0.39999999999999997,3.2
39,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
40,17,58,3,1.7142857142857142,0.06510416666666666,0.21295885499997994,3.0476190476190474
41,18,56,4,1.75,0.08333333333333333,0.39999999999999997,3.2
42,17,60,2,1.6666666666666667,0.037037037037037035,0.3086066999241838,3.0
43,17,55,3,1.7142857142857142,0.08333333333333333,0.21295885499997994,3.0476190476190474
44,18,60,0,1.75,0.026041666666666664,0.39999999999999997,3.2
45,18,55,3,1.75,0.0859375,0.39999999999999997,3.2
46,17,61,1,1.7142857142857142,0.03125,0.21295885499997994,3.0476190476190474
47,17,61,1,1.7142857142857142,0.03125,0.21295885499997994,3.0476190476190474
48,17,63,0,1.7142857142857142,0.005208333333333333,0.21295885499997994,3.0476190476190474
49,19,56,2,1.7894736842105263,0.0703125,0.4823763889427201,3.3684210526315788
50,19,57,3,1.7894736842105263,0.0703125,0.4823763889427201,3.3684210526315788
51,19,54,4,1.7894736842105263,0.09895833333333333,0.4823763889427201,3.3684210526315788
52,18,58,1,1.75,0.05208333333333333,0.39999999999999997,3.2
53,17,61,0,1.7142857142857142,0.0234375,0.21295885499997994,3.0476190476190474
54,18,57,3,1.7,0.06613756613756613,0.47696960070847283,3.15
55,19,60,1,1.7894736842105263,0.03645833333333333,0.4823763889427201,3.3684210526315788
56,18,60,1,1.75,0.0390625,0.39999999999999997,3.2
57,18,56,3,1.7,0.07671957671957672,0.47696960070847283,3.15
58,19,60,2,1.7894736842105263,0.044270833333333336,0.4823763889427201,3.3684210526315788
59,18,56,1,1.75,0.05989583333333333,0.39999999999999997,3.2
60,18,61,0,1.75,0.020833333333333332,0.39999999999999997,3.2
61,18,57,3,1.75,0.07291666666666666,0.39999999999999997,3.2
62,17,59,2,1.6666666666666667,0.04497354497354497,0.3086066999241838,3.0
63,18,59,2,1.75,0.05208333333333333,0.39999999999999997,3.2
64,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
65,17,58,1,1.7142857142857142,0.049479166666666664,0.21295885499997994,3.0476190476190474
66,17,61,0,1.6666666666666667,0.020833333333333332,0.21295885499997994,3.0476190476190474
67,17,59,4,1.7142857142857142,0.0703125,0.21295885499997994,3.0476190476190474
68,18,59,2,1.75,0.052083333333333336,0.39999999999999997,3.2
69,17,59,3,1.6666666666666667,0.05989583333333333,0.21295885499997994,3.0476190476190474
70,18,59,0,1.75,0.031249999999999997,0.39999999999999997,3.2
71,18,60,1,1.75,0.031249999999999997,0.39999999999999997,3.2
72,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
73,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
74,17,60,4,1.619047619047619,0.0625,0.21295885499997994,3.0476190476190474
75,18,53,2,1.75,0.08854166666666666,0.39999999999999997,3.2
76,18,59,0,1.7,0.026455026455026454,0.47696960070847283,3.15
77,18,60,1,1.75,0.036458333333333336,0.39999999999999997,3.2
78,18,55,5,1.7,0.09788359788359789,0.47696960070847283,3.15
79,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
80,20,60,3,1.8333333333333333,0.0546875,0.49690399499995325,3.5555555555555554
81,18,60,0,1.75,0.03125,0.39999999999999997,3.2
82,18,58,1,1.75,0.041666666666666664,0.39999999999999997,3.2
83,18,59,2,1.75,0.052083333333333336,0.39999999999999997,3.2
84,18,58,3,1.75,0.06510416666666666,0.39999999999999997,3.2
85,17,60,0,1.7142857142857142,0.03125,0.21295885499997994,3.0476190476190474
86,18,58,3,1.7,0.0703125,0.39999999999999997,3.2
87,20,61,2,1.8333333333333333,0.0390625,0.49690399499995325,3.5555555555555554
88,17,61,0,1.7142857142857142,0.020833333333333332,0.21295885499997994,3.0476190476190474
89,19,60,1,1.736842105263158,0.03645833333333333,0.4823763889427201,3.3684210526315788
90,18,61,0,1.75,0.018229166666666664,0.39999999999999997,3.2
91,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
92,17,59,1,1.7142857142857142,0.041666666666666664,0.21295885499997994,3.0476190476190474
93,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
94,17,55,7,1.7142857142857142,0.125,0.21295885499997994,3.0476190476190474
95,18,61,0,1.75,0.020833333333333332,0.39999999999999997,3.2
96,19,57,3,1.7894736842105263,0.078125,0.4823763889427201,3.3684210526315788
97,17,56,3,1.7142857142857142,0.07812499999999999,0.21295885499997994,3.0476190476190474
98,18,60,1,1.75,0.0390625,0.39999999999999997,3.2
99,17,56,4,1.7142857142857142,0.08854166666666667,0.21295885499997994,3.0476190476190474
100,17,63,1,1.7142857142857142,0.015625,0.21295885499997994,3.0476190476190474
101,18,59,2,1.75,0.05208333333333333,0.39999999999999997,3.2
102,18,57,0,1.75,0.049479166666666664,0.39999999999999997,3.2
103,18,56,4,1.75,0.08854166666666666,0.39999999999999997,3.2
104,18,59,2,1.75,0.046875,0.39999999999999997,3.2
105,17,57,1,1.6666666666666667,0.05989583333333333,0.21295885499997994,3.0476190476190474
106,19,55,4,1.7894736842105263,0.09375,0.4823763889427201,3.3684210526315788
107,18,60,0,1.75,0.023437499999999997,0.39999999999999997,3.2
108,18,60,0,1.7,0.026041666666666664,0.39999999999999997,3.2
109,19,53,5,1.7894736842105263,0.11197916666666666,0.4823763889427201,3.3684210526315788
110,18,56,3,1.75,0.078125,0.39999999999999997,3.2
111,17,60,2,1.7142857142857142,0.046875,0.21295885499997994,3.0476190476190474
112,18,56,1,1.75,0.05989583333333333,0.39999999999999997,3.2
113,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
114,17,56,4,1.7142857142857142,0.08854166666666666,0.21295885499997994,3.0476190476190474
115,17,59,2,1.7142857142857142,0.049479166666666664,0.21295885499997994,3.0476190476190474
116,18,58,5,1.75,0.0859375,0.39999999999999997,3.2
117,18,57,2,1.75,0.06510416666666666,0.39999999999999997,3.2
118,18,58,2,1.75,0.05729166666666667,0.39999999999999997,3.2
119,18,61,1,1.7,0.03125,0.39999999999999997,3.2
