Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,61,2,1.7,0.03645833333333333,0.39999999999999997,3.2
3,17,61,2,1.7142857142857142,0.036458333333333336,0.21295885499997994,3.0476190476190474
4,18,58,2,1.75,0.057291666666666664,0.39999999999999997,3.2
5,18,58,2,1.75,0.057291666666666664,0.39999999999999997,3.2
6,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
7,18,61,1,1.75,0.026041666666666664,0.39999999999999997,3.2
8,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
9,18,56,6,1.75,0.10677083333333333,0.39999999999999997,3.2
10,17,56,5,1.7142857142857142,0.09635416666666666,0.21295885499997994,3.0476190476190474
11,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
12,18,55,3,1.7,0.07936507936507936,0.47696960070847283,3.15
13,17,59,2,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
14,20,53,1,1.8333333333333333,0.08072916666666667,0.49690399499995325,3.5555555555555554
15,18,58,3,1.75,0.06770833333333334,0.39999999999999997,3.2
16,18,60,1,1.75,0.0390625,0.39999999999999997,3.2
17,18,60,3,1.7,0.047619047619047616,0.47696960070847283,3.15
18,18,59,2,1.75,0.046875,0.39999999999999997,3.2
19,17,55,2,1.7142857142857142,0.07291666666666666,0.21295885499997996,3.0476190476190474
20,17,62,0,1.7142857142857142,0.015625,0.21295885499997994,3.0476190476190474
21,19,61,1,1.7894736842105263,0.028645833333333332,0.4823763889427201,3.3684210526315788
22,18,59,2,1.75,0.05208333333333333,0.39999999999999997,3.2
23,17,57,3,1.7142857142857142,0.07291666666666666,0.21295885499997994,3.0476190476190474
24,17,61,0,1.6666666666666667,0.018229166666666664,0.21295885499997994,3.0476190476190474
25,18,59,1,1.75,0.046875,0.39999999999999997,3.2
26,17,57,0,1.6666666666666667,0.037037037037037035,0.3086066999241838,3.0
27,17,58,2,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
28,17,56,4,1.7142857142857142,0.08854166666666666,0.21295885499997994,3.0476190476190474
29,17,59,2,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
30,19,62,1,1.7894736842105263,0.020833333333333332,0.4823763889427201,3.3684210526315788
31,19,60,1,1.7894736842105263,0.03645833333333333,0.48237638894272,3.3684210526315788
32,18,59,1,1.7,0.046875,0.39999999999999997,3.2
33,18,58,1,1.75,0.049479166666666664,0.39999999999999997,3.2
34,17,58,2,1.7142857142857142,0.059895833333333336,0.21295885499997994,3.0476190476190474
35,17,59,2,1.6666666666666667,0.049479166666666664,0.21295885499997994,3.0476190476190474
36,18,63,1,1.75,0.015625,0.39999999999999997,3.2
37,19,58,3,1.7894736842105263,0.06510416666666667,0.48237638894272,3.3684210526315788
38,18,61,1,1.75,0.03125,0.39999999999999997,3.2
39,17,56,2,1.7142857142857142,0.07552083333333334,0.21295885499997994,3.0476190476190474
40,18,54,7,1.75,0.1328125,0.39999999999999997,3.2
41,18,60,2,1.75,0.046875,0.39999999999999997,3.2
42,17,59,3,1.6666666666666667,0.0625,0.21295885499997994,3.0476190476190474
43,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
44,19,61,2,1.7894736842105263,0.036458333333333336,0.4823763889427201,3.3684210526315788
45,18,60,0,1.7,0.021164021164021163,0.47696960070847283,3.15
46,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
47,18,56,2,1.75,0.07552083333333333,0.39999999999999997,3.2
48,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
49,18,59,4,1.75,0.06770833333333333,0.39999999999999997,3.2
50,17,55,2,1.6666666666666667,0.07671957671957672,0.3086066999241838,3.0
51,18,57,2,1.75,0.06770833333333334,0.39999999999999997,3.2
52,17,62,0,1.7142857142857142,0.013020833333333332,0.21295885499997994,3.0476190476190474
53,17,60,0,1.6666666666666667,0.028645833333333332,0.21295885499997994,3.0476190476190474
54,18,58,3,1.75,0.06770833333333333,0.39999999999999997,3.2
55,18,54,3,1.7,0.09375,0.39999999999999997,3.2
56,17,55,1,1.6666666666666667,0.06613756613756613,0.3086066999241838,3.0
57,19,57,1,1.736842105263158,0.05026455026455026,0.5668594533825794,3.3157894736842106
58,18,62,1,1.75,0.0234375,0.39999999999999997,3.2
59,17,61,2,1.6666666666666667,0.0390625,0.21295885499997994,3.0476190476190474
60,18,62,0,1.75,0.010416666666666666,0.39999999999999997,3.2
61,17,59,1,1.7142857142857142,0.041666666666666664,0.21295885499997994,3.0476190476190474
62,19,56,4,1.7894736842105263,0.08854166666666666,0.4823763889427201,3.3684210526315788
63,19,61,2,1.7894736842105263,0.0390625,0.4823763889427201,3.3684210526315788
64,19,55,4,1.7894736842105263,0.09114583333333333,0.4823763889427201,3.3684210526315788
