Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,59,1,1.75,0.04427083333333333,0.39999999999999997,3.2
3,18,60,2,1.75,0.04427083333333333,0.39999999999999997,3.2
4,20,57,2,1.8333333333333333,0.0625,0.49690399499995325,3.5555555555555554
5,18,62,2,1.75,0.03125,0.39999999999999997,3.2
6,18,60,4,1.75,0.0625,0.39999999999999997,3.2
7,17,56,3,1.7142857142857142,0.078125,0.21295885499997994,3.0476190476190474
8,18,58,3,1.75,0.06770833333333333,0.39999999999999997,3.2
9,17,59,1,1.7142857142857142,0.0390625,0.21295885499997994,3.0476190476190474
10,18,57,3,1.75,0.07291666666666666,0.39999999999999997,3.2
11,18,57,1,1.75,0.057291666666666664,0.39999999999999997,3.2
12,17,58,2,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
13,17,54,2,1.7142857142857142,0.08072916666666666,0.21295885499997994,3.0476190476190474
14,18,61,2,1.75,0.0390625,0.39999999999999997,3.2
15,18,61,1,1.75,0.03125,0.39999999999999997,3.2
16,18,59,2,1.75,0.04947916666666666,0.39999999999999997,3.2
17,18,63,0,1.75,0.0078125,0.39999999999999997,3.2
18,18,58,0,1.7,0.031746031746031744,0.47696960070847283,3.15
19,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
20,18,59,2,1.75,0.04687499999999999,0.39999999999999997,3.2
21,18,58,1,1.75,0.0546875,0.39999999999999997,3.2
22,19,59,1,1.7894736842105263,0.046875,0.4823763889427201,3.3684210526315788
23,17,60,0,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
24,18,62,1,1.75,0.020833333333333332,0.39999999999999997,3.2
25,17,60,3,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
26,18,60,3,1.75,0.0546875,0.39999999999999997,3.2
27,18,58,2,1.75,0.05989583333333333,0.39999999999999997,3.2
28,17,61,0,1.7142857142857142,0.020833333333333332,0.21295885499997994,3.0476190476190474
29,18,53,2,1.75,0.08333333333333333,0.39999999999999997,3.2
30,17,59,0,1.7142857142857142,0.031249999999999997,0.21295885499997994,3.0476190476190474
