Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,17,59,1,1.7142857142857142,0.04427083333333333,0.21295885499997994,3.0476190476190474
3,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
4,18,60,1,1.75,0.0390625,0.39999999999999997,3.2
5,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
6,18,61,0,1.75,0.015625,0.39999999999999997,3.2
7,19,58,2,1.7894736842105263,0.05729166666666666,0.4823763889427201,3.3684210526315788
8,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
9,19,57,1,1.7894736842105263,0.05208333333333333,0.4823763889427201,3.3684210526315788
10,17,57,4,1.7142857142857142,0.08072916666666667,0.21295885499997994,3.0476190476190474
11,17,55,1,1.7142857142857142,0.07552083333333333,0.21295885499997994,3.0476190476190474
12,17,62,0,1.6666666666666667,0.015625,0.21295885499997994,3.0476190476190474
13,18,59,2,1.75,0.05208333333333333,0.39999999999999997,3.2
14,19,61,1,1.7894736842105263,0.028645833333333332,0.4823763889427201,3.3684210526315788
15,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
16,18,58,4,1.75,0.07552083333333333,0.39999999999999997,3.2
17,19,62,1,1.7894736842105263,0.0234375,0.4823763889427201,3.3684210526315788
18,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
19,19,54,6,1.7894736842105263,0.1171875,0.4823763889427201,3.3684210526315788
20,18,61,2,1.75,0.0390625,0.39999999999999997,3.2
21,18,55,3,1.75,0.08854166666666666,0.39999999999999997,3.2
22,18,63,1,1.75,0.015625,0.39999999999999997,3.2
23,18,62,2,1.75,0.03125,0.39999999999999997,3.2
24,17,55,2,1.7142857142857142,0.0703125,0.21295885499997994,3.0476190476190474
25,18,60,1,1.75,0.0390625,0.39999999999999997,3.2
26,17,60,1,1.6666666666666667,0.033854166666666664,0.21295885499997994,3.0476190476190474
27,18,60,2,1.75,0.04427083333333333,0.39999999999999997,3.2
28,18,63,1,1.75,0.015625,0.39999999999999997,3.2
29,19,60,0,1.7894736842105263,0.020833333333333332,0.4823763889427201,3.3684210526315788
30,18,59,3,1.75,0.05729166666666667,0.39999999999999997,3.2
31,18,60,0,1.75,0.03125,0.39999999999999997,3.2
32,19,58,3,1.7894736842105263,0.06510416666666666,0.4823763889427201,3.3684210526315788
33,18,57,1,1.75,0.057291666666666664,0.39999999999999997,3.2
34,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
35,17,63,0,1.7142857142857142,0.0078125,0.21295885499997994,3.0476190476190474
36,18,58,3,1.75,0.06510416666666666,0.39999999999999997,3.2
37,17,58,3,1.7142857142857142,0.0625,0.21295885499997994,3.0476190476190474
38,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
39,17,63,0,1.7142857142857142,0.005208333333333333,0.21295885499997994,3.0476190476190474
40,20,56,3,1.8333333333333333,0.07552083333333333,0.49690399499995325,3.5555555555555554
41,19,60,1,1.7894736842105263,0.0390625,0.4823763889427201,3.3684210526315788
42,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
43,18,56,4,1.75,0.08333333333333333,0.39999999999999997,3.2
44,17,58,3,1.6666666666666667,0.06510416666666667,0.21295885499997994,3.0476190476190474
45,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
46,18,59,2,1.75,0.05208333333333333,0.39999999999999997,3.2
47,18,61,0,1.7,0.013227513227513227,0.47696960070847283,3.15
48,18,59,2,1.75,0.05208333333333333,0.39999999999999997,3.2
49,18,59,1,1.75,0.0390625,0.39999999999999997,3.2
50,18,62,0,1.75,0.015625,0.39999999999999997,3.2
51,17,58,3,1.7142857142857142,0.06770833333333333,0.21295885499997994,3.0476190476190474
52,19,62,0,1.7894736842105263,0.015625,0.4823763889427201,3.3684210526315788
53,18,56,1,1.75,0.06770833333333333,0.39999999999999997,3.2
54,17,57,3,1.7142857142857142,0.07552083333333333,0.21295885499997994,3.0476190476190474
55,18,61,1,1.7,0.028645833333333332,0.39999999999999997,3.2
56,17,62,1,1.7142857142857142,0.020833333333333332,0.21295885499997994,3.0476190476190474
57,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
58,17,56,1,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
59,17,59,3,1.6666666666666667,0.057291666666666664,0.21295885499997994,3.0476190476190474
60,17,55,2,1.7142857142857142,0.08072916666666666,0.21295885499997994,3.0476190476190474
61,17,57,2,1.6666666666666667,0.06249999999999999,0.21295885499997994,3.0476190476190474
62,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
63,17,60,3,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
64,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
65,17,59,3,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
66,17,61,2,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
67,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
68,17,60,1,1.7142857142857142,0.033854166666666664,0.21295885499997994,3.0476190476190474
69,19,61,2,1.7894736842105263,0.03645833333333333,0.4823763889427201,3.3684210526315788
70,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
71,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
72,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
73,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
74,17,62,0,1.7142857142857142,0.010416666666666666,0.21295885499997994,3.0476190476190474
75,18,56,1,1.75,0.06510416666666666,0.39999999999999997,3.2
76,18,59,2,1.7,0.05208333333333333,0.39999999999999997,3.2
77,18,58,1,1.75,0.04427083333333333,0.39999999999999997,3.2
78,18,61,1,1.75,0.026041666666666664,0.39999999999999997,3.2
79,19,61,3,1.7894736842105263,0.046875,0.48237638894272,3.3684210526315788
80,17,59,0,1.6666666666666667,0.031249999999999997,0.21295885499997994,3.0476190476190474
81,18,57,4,1.75,0.0859375,0.39999999999999997,3.2
82,17,61,2,1.7142857142857142,0.036458333333333336,0.21295885499997994,3.0476190476190474
83,18,59,2,1.75,0.052083333333333336,0.39999999999999997,3.2
84,17,58,1,1.7142857142857142,0.04687499999999999,0.21295885499997994,3.0476190476190474
85,17,59,2,1.7142857142857142,0.049479166666666664,0.21295885499997994,3.0476190476190474
86,19,59,1,1.7894736842105263,0.041666666666666664,0.4823763889427201,3.3684210526315788
87,19,56,2,1.7894736842105263,0.0703125,0.4823763889427201,3.3684210526315788
88,17,63,1,1.7142857142857142,0.015625,0.21295885499997994,3.0476190476190474
89,18,52,4,1.75,0.11458333333333333,0.39999999999999997,3.2
90,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
91,17,57,2,1.7142857142857142,0.06770833333333333,0.21295885499997994,3.0476190476190474
92,17,58,2,1.6666666666666667,0.057291666666666664,0.21295885499997994,3.0476190476190474
93,18,61,2,1.75,0.036458333333333336,0.39999999999999997,3.2
94,17,55,4,1.7142857142857142,0.09635416666666666,0.21295885499997994,3.0476190476190474
95,18,62,0,1.75,0.015625,0.39999999999999997,3.2
96,18,58,0,1.75,0.041666666666666664,0.39999999999999997,3.2
97,19,57,3,1.7894736842105263,0.07552083333333334,0.4823763889427201,3.3684210526315788
98,18,55,2,1.75,0.07552083333333333,0.39999999999999997,3.2
99,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
100,17,57,0,1.6666666666666667,0.037037037037037035,0.3086066999241838,3.0
101,18,58,2,1.75,0.057291666666666664,0.39999999999999997,3.2
102,19,56,0,1.7894736842105263,0.05208333333333333,0.4823763889427201,3.3684210526315788
103,18,60,3,1.75,0.0546875,0.39999999999999997,3.2
104,17,59,2,1.7142857142857142,0.04947916666666666,0.21295885499997994,3.0476190476190474
105,18,61,0,1.75,0.018229166666666664,0.39999999999999997,3.2
106,17,61,2,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
107,18,58,3,1.75,0.0703125,0.39999999999999997,3.2
108,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
109,17,59,2,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
110,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
111,18,61,2,1.75,0.0390625,0.39999999999999997,3.2
112,18,61,1,1.75,0.03125,0.39999999999999997,3.2
113,17,63,0,1.7142857142857142,0.0078125,0.21295885499997994,3.0476190476190474
114,17,61,2,1.7142857142857142,0.0390625,0.21295885499997994,3.0476190476190474
115,19,60,0,1.7894736842105263,0.023437499999999997,0.4823763889427201,3.3684210526315788
116,17,60,1,1.7142857142857142,0.033854166666666664,0.21295885499997994,3.0476190476190474
117,17,58,2,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
118,18,58,1,1.75,0.044270833333333336,0.39999999999999997,3.2
119,17,59,3,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
120,18,58,1,1.75,0.04947916666666666,0.39999999999999997,3.2
121,17,59,3,1.7142857142857142,0.0625,0.21295885499997994,3.0476190476190474
122,19,57,5,1.7894736842105263,0.08854166666666666,0.4823763889427201,3.3684210526315788
123,18,61,0,1.75,0.020833333333333332,0.39999999999999997,3.2
124,17,57,2,1.7142857142857142,0.06510416666666666,0.21295885499997994,3.0476190476190474
125,18,61,0,1.75,0.018229166666666664,0.39999999999999997,3.2
126,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
127,19,57,4,1.736842105263158,0.08333333333333334,0.4823763889427201,3.3684210526315788
128,18,60,2,1.75,0.04427083333333333,0.39999999999999997,3.2
129,18,59,3,1.65,0.05989583333333333,0.39999999999999997,3.2
130,17,62,0,1.7142857142857142,0.013020833333333332,0.21295885499997994,3.0476190476190474
131,19,61,3,1.736842105263158,0.046875,0.4823763889427201,3.3684210526315788
132,18,58,2,1.75,0.0546875,0.39999999999999997,3.2
133,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
134,17,60,3,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
135,18,63,1,1.75,0.015625,0.39999999999999997,3.2
136,17,55,7,1.7142857142857142,0.12239583333333333,0.21295885499997994,3.0476190476190474
137,18,59,3,1.75,0.057291666666666664,0.39999999999999997,3.2
138,18,58,3,1.75,0.06770833333333333,0.39999999999999997,3.2
139,17,63,1,1.7142857142857142,0.015625,0.21295885499997994,3.0476190476190474
140,18,57,3,1.75,0.07291666666666666,0.39999999999999997,3.2
141,18,60,2,1.75,0.046875,0.39999999999999997,3.2
142,17,59,0,1.7142857142857142,0.03125,0.21295885499997994,3.0476190476190474
143,19,59,1,1.7894736842105263,0.0390625,0.4823763889427201,3.3684210526315788
144,17,60,0,1.7142857142857142,0.0234375,0.21295885499997994,3.0476190476190474
145,17,57,4,1.7142857142857142,0.08072916666666666,0.21295885499997994,3.0476190476190474
146,17,55,3,1.6666666666666667,0.0859375,0.21295885499997994,3.0476190476190474
147,19,59,3,1.7894736842105263,0.05989583333333333,0.4823763889427201,3.3684210526315788
148,17,56,5,1.7142857142857142,0.09635416666666666,0.21295885499997994,3.0476190476190474
149,19,54,4,1.736842105263158,0.10677083333333333,0.4823763889427201,3.3684210526315788
150,17,59,0,1.7142857142857142,0.031249999999999997,0.21295885499997994,3.0476190476190474
151,19,61,2,1.7894736842105263,0.03645833333333333,0.4823763889427201,3.3684210526315788
152,19,58,4,1.7894736842105263,0.078125,0.48237638894272,3.3684210526315788
153,18,60,1,1.7,0.03645833333333333,0.39999999999999997,3.2
154,18,56,1,1.75,0.057291666666666664,0.39999999999999997,3.2
155,17,56,2,1.7142857142857142,0.06770833333333333,0.21295885499997994,3.0476190476190474
156,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
157,18,61,1,1.75,0.026041666666666664,0.39999999999999997,3.2
158,18,56,4,1.75,0.09114583333333333,0.39999999999999997,3.2
159,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
160,18,57,4,1.75,0.08072916666666666,0.39999999999999997,3.2
161,18,56,4,1.75,0.09375,0.39999999999999997,3.2
162,17,62,2,1.7142857142857142,0.03125,0.21295885499997994,3.0476190476190474
163,18,57,3,1.7,0.06613756613756615,0.47696960070847283,3.15
164,18,60,2,1.75,0.041666666666666664,0.39999999999999997,3.2
165,17,55,1,1.6666666666666667,0.06770833333333333,0.21295885499997994,3.0476190476190474
166,17,57,1,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
167,18,58,3,1.75,0.06770833333333334,0.39999999999999997,3.2
168,18,59,0,1.75,0.02864583333333333,0.39999999999999997,3.2
169,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
170,18,54,5,1.75,0.11197916666666666,0.39999999999999997,3.2
171,18,53,4,1.75,0.10677083333333331,0.39999999999999997,3.2
172,18,60,3,1.75,0.05208333333333333,0.39999999999999997,3.2
173,19,53,5,1.7894736842105263,0.11979166666666666,0.48237638894272,3.3684210526315788
174,18,53,1,1.75,0.08333333333333333,0.39999999999999997,3.2
175,19,56,3,1.7894736842105263,0.08072916666666666,0.4823763889427201,3.3684210526315788
176,19,59,3,1.7894736842105263,0.05989583333333333,0.4823763889427201,3.3684210526315788
177,18,58,2,1.75,0.057291666666666664,0.39999999999999997,3.2
178,18,57,1,1.75,0.057291666666666664,0.39999999999999997,3.2
179,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
180,18,56,1,1.75,0.0625,0.39999999999999997,3.2
181,17,57,2,1.6666666666666667,0.0703125,0.21295885499997994,3.0476190476190474
182,17,59,3,1.7142857142857142,0.05729166666666666,0.21295885499997994,3.0476190476190474
183,19,54,4,1.7894736842105263,0.1015625,0.48237638894272,3.3684210526315788
184,17,58,2,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
185,18,58,4,1.75,0.078125,0.39999999999999997,3.2
