Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,56,1,1.75,0.06770833333333333,0.39999999999999997,3.2
3,17,57,2,1.7142857142857142,0.06249999999999999,0.21295885499997994,3.0476190476190474
4,20,61,0,1.8333333333333333,0.020833333333333332,0.49690399499995325,3.5555555555555554
5,18,53,4,1.75,0.109375,0.39999999999999997,3.2
6,18,58,5,1.75,0.08333333333333333,0.39999999999999997,3.2
7,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
8,17,59,1,1.7142857142857142,0.04427083333333333,0.21295885499997994,3.0476190476190474
9,18,60,2,1.75,0.046875,0.39999999999999997,3.2
10,17,58,2,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
11,18,57,5,1.75,0.09114583333333333,0.39999999999999997,3.2
12,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
13,18,61,0,1.75,0.018229166666666664,0.39999999999999997,3.2
14,20,60,1,1.8333333333333333,0.0390625,0.49690399499995325,3.5555555555555554
15,19,57,5,1.7894736842105263,0.08854166666666667,0.48237638894272,3.3684210526315788
16,18,57,3,1.75,0.07552083333333333,0.39999999999999997,3.2
17,18,61,0,1.75,0.0234375,0.39999999999999997,3.2
18,17,58,6,1.7142857142857142,0.09375,0.21295885499997994,3.0476190476190474
19,17,59,4,1.7142857142857142,0.0703125,0.21295885499997994,3.0476190476190474
20,17,62,1,1.7142857142857142,0.0234375,0.21295885499997994,3.0476190476190474
21,18,56,4,1.75,0.08854166666666666,0.39999999999999997,3.2
22,18,57,3,1.75,0.0703125,0.39999999999999997,3.2
23,17,59,1,1.7142857142857142,0.041666666666666664,0.21295885499997994,3.0476190476190474
24,17,57,6,1.7142857142857142,0.1015625,0.21295885499997994,3.0476190476190474
25,18,62,0,1.75,0.015625,0.39999999999999997,3.2
26,18,61,2,1.75,0.03645833333333333,0.39999999999999997,3.2
27,18,59,1,1.7,0.0390625,0.39999999999999997,3.2
28,17,56,3,1.7142857142857142,0.08333333333333333,0.21295885499997994,3.0476190476190474
29,18,61,0,1.75,0.0234375,0.39999999999999997,3.2
30,19,59,1,1.7894736842105263,0.04427083333333333,0.48237638894272,3.3684210526315788
31,19,58,1,1.7894736842105263,0.044270833333333336,0.4823763889427201,3.3684210526315788
32,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
33,19,57,6,1.7894736842105263,0.09895833333333333,0.4823763889427201,3.3684210526315788
34,19,58,3,1.7894736842105263,0.06770833333333333,0.4823763889427201,3.3684210526315788
35,18,58,1,1.75,0.0546875,0.39999999999999997,3.2
36,18,61,1,1.75,0.03125,0.39999999999999997,3.2
37,17,63,1,1.7142857142857142,0.015625,0.21295885499997994,3.0476190476190474
38,17,55,3,1.7142857142857142,0.08854166666666666,0.21295885499997994,3.0476190476190474
39,19,61,0,1.7894736842105263,0.020833333333333332,0.4823763889427201,3.3684210526315788
40,17,59,3,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
41,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
42,17,59,2,1.7142857142857142,0.049479166666666664,0.21295885499997994,3.0476190476190474
43,19,61,1,1.7894736842105263,0.028645833333333332,0.4823763889427201,3.3684210526315788
44,18,56,3,1.75,0.08072916666666666,0.39999999999999997,3.2
45,18,61,1,1.7,0.028645833333333332,0.39999999999999997,3.2
46,19,58,2,1.7894736842105263,0.059895833333333336,0.48237638894272,3.3684210526315788
47,19,58,3,1.7894736842105263,0.06510416666666666,0.4823763889427201,3.3684210526315788
48,18,57,2,1.75,0.0625,0.39999999999999997,3.2
49,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
50,18,58,4,1.75,0.078125,0.39999999999999997,3.2
51,18,57,2,1.75,0.0625,0.39999999999999997,3.2
