Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,61,0,1.75,0.018229166666666664,0.39999999999999997,3.2
3,18,61,2,1.75,0.0390625,0.39999999999999997,3.2
4,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
5,19,64,0,1.7894736842105263,0.0,0.4823763889427201,3.3684210526315788
6,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
7,19,55,5,1.7894736842105263,0.10416666666666666,0.4823763889427201,3.3684210526315788
8,18,59,2,1.75,0.052083333333333336,0.39999999999999997,3.2
9,18,60,2,1.75,0.041666666666666664,0.39999999999999997,3.2
10,17,57,4,1.7142857142857142,0.08072916666666666,0.21295885499997994,3.0476190476190474
11,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
12,19,60,1,1.7894736842105263,0.036458333333333336,0.48237638894272,3.3684210526315788
13,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
14,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
15,19,61,2,1.7894736842105263,0.0390625,0.48237638894272,3.3684210526315788
16,18,60,1,1.75,0.036458333333333336,0.39999999999999997,3.2
17,17,59,2,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
18,18,59,3,1.75,0.057291666666666664,0.39999999999999997,3.2
19,19,58,2,1.7894736842105263,0.057291666666666664,0.4823763889427201,3.3684210526315788
20,17,58,3,1.6666666666666667,0.06510416666666666,0.21295885499997994,3.0476190476190474
21,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
22,20,54,1,1.8333333333333333,0.06770833333333333,0.49690399499995325,3.5555555555555554
23,18,54,2,1.75,0.08333333333333333,0.39999999999999997,3.2
24,17,61,2,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
25,18,59,1,1.75,0.046875,0.39999999999999997,3.2
26,17,55,3,1.7142857142857142,0.08593749999999999,0.21295885499997994,3.0476190476190474
27,18,57,2,1.75,0.06510416666666666,0.39999999999999997,3.2
28,19,57,1,1.7894736842105263,0.049479166666666664,0.4823763889427201,3.3684210526315788
29,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
30,17,55,4,1.7142857142857142,0.09114583333333334,0.21295885499997994,3.0476190476190474
31,17,59,1,1.6666666666666667,0.041666666666666664,0.21295885499997994,3.0476190476190474
32,18,60,0,1.75,0.023437499999999997,0.39999999999999997,3.2
33,17,59,1,1.7142857142857142,0.04427083333333333,0.21295885499997994,3.0476190476190474
34,18,58,2,1.75,0.057291666666666664,0.39999999999999997,3.2
35,18,61,1,1.75,0.03125,0.39999999999999997,3.2
36,18,58,1,1.75,0.04427083333333333,0.39999999999999997,3.2
37,18,61,1,1.75,0.03125,0.39999999999999997,3.2
38,19,60,1,1.7894736842105263,0.03645833333333333,0.4823763889427201,3.3684210526315788
39,19,57,3,1.7894736842105263,0.0703125,0.4823763889427201,3.3684210526315788
40,18,62,1,1.75,0.020833333333333332,0.39999999999999997,3.2
41,18,61,0,1.75,0.015625,0.39999999999999997,3.2
42,17,59,3,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
43,18,60,2,1.75,0.041666666666666664,0.39999999999999997,3.2
44,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
45,17,59,1,1.7142857142857142,0.04427083333333333,0.21295885499997994,3.0476190476190474
46,19,59,1,1.7894736842105263,0.04427083333333333,0.4823763889427201,3.3684210526315788
47,18,58,6,1.75,0.09375,0.39999999999999997,3.2
48,18,60,2,1.7,0.046875,0.39999999999999997,3.2
49,18,57,3,1.7,0.06613756613756613,0.47696960070847283,3.15
50,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
51,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
52,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
53,17,62,0,1.7142857142857142,0.010416666666666666,0.21295885499997994,3.0476190476190474
54,18,64,0,1.75,0.0,0.39999999999999997,3.2
55,17,61,1,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
56,18,61,2,1.75,0.0390625,0.39999999999999997,3.2
57,17,58,4,1.7142857142857142,0.07552083333333334,0.21295885499997994,3.0476190476190474
58,18,60,2,1.75,0.046875,0.39999999999999997,3.2
59,17,60,1,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
60,17,56,2,1.6666666666666667,0.06349206349206349,0.3086066999241838,3.0
61,18,55,5,1.7,0.10677083333333333,0.39999999999999997,3.2
62,17,60,0,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
63,17,59,1,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
64,18,59,2,1.7,0.047619047619047616,0.47696960070847283,3.15
65,18,62,1,1.75,0.0234375,0.39999999999999997,3.2
66,17,54,6,1.7142857142857142,0.11458333333333333,0.21295885499997994,3.0476190476190474
67,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
68,17,59,1,1.6666666666666667,0.041666666666666664,0.21295885499997994,3.0476190476190474
69,17,58,1,1.7142857142857142,0.046875,0.21295885499997994,3.0476190476190474
70,18,57,4,1.7,0.0859375,0.39999999999999997,3.2
71,19,58,2,1.7894736842105263,0.052083333333333336,0.4823763889427201,3.3684210526315788
