Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,17,62,0,1.7142857142857142,0.013020833333333332,0.21295885499997994,3.0476190476190474
3,18,59,1,1.7,0.04427083333333333,0.39999999999999997,3.2
4,18,56,2,1.75,0.06770833333333333,0.39999999999999997,3.2
5,17,58,0,1.6666666666666667,0.041666666666666664,0.21295885499997994,3.0476190476190474
6,19,60,2,1.736842105263158,0.041666666666666664,0.48237638894272,3.3684210526315788
7,17,57,3,1.7142857142857142,0.07552083333333333,0.21295885499997994,3.0476190476190474
8,18,60,1,1.65,0.03645833333333333,0.39999999999999997,3.2
9,19,59,2,1.7894736842105263,0.04947916666666666,0.4823763889427201,3.3684210526315788
10,17,60,1,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
11,18,60,2,1.75,0.046875,0.39999999999999997,3.2
12,18,60,1,1.7,0.033854166666666664,0.39999999999999997,3.2
13,18,61,1,1.75,0.026041666666666664,0.39999999999999997,3.2
14,17,57,3,1.7142857142857142,0.07291666666666667,0.21295885499997994,3.0476190476190474
15,19,62,2,1.7894736842105263,0.03125,0.4823763889427201,3.3684210526315788
16,18,61,3,1.75,0.046875,0.39999999999999997,3.2
17,19,61,1,1.7894736842105263,0.028645833333333332,0.48237638894272,3.3684210526315788
18,18,59,1,1.75,0.04427083333333333,0.39999999999999997,3.2
19,17,59,2,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
20,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
21,17,58,3,1.7142857142857142,0.06510416666666666,0.21295885499997994,3.0476190476190474
22,17,56,4,1.7142857142857142,0.08333333333333334,0.21295885499997994,3.0476190476190474
23,19,60,1,1.7894736842105263,0.03125,0.4823763889427201,3.3684210526315788
24,18,62,0,1.75,0.010416666666666666,0.39999999999999997,3.2
