Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,57,2,1.75,0.0625,0.39999999999999997,3.2
3,18,62,2,1.75,0.03125,0.39999999999999997,3.2
4,19,56,2,1.7894736842105263,0.07291666666666667,0.4823763889427201,3.3684210526315788
5,18,60,2,1.7,0.037037037037037035,0.47696960070847283,3.15
6,18,61,1,1.75,0.026041666666666664,0.39999999999999997,3.2
7,17,60,0,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
8,17,62,1,1.7142857142857142,0.0234375,0.21295885499997994,3.0476190476190474
9,19,58,1,1.7894736842105263,0.0546875,0.4823763889427201,3.3684210526315788
10,18,60,0,1.75,0.026041666666666664,0.39999999999999997,3.2
11,19,57,3,1.7894736842105263,0.07291666666666666,0.4823763889427201,3.3684210526315788
12,18,59,1,1.75,0.0390625,0.39999999999999997,3.2
13,18,57,3,1.75,0.07291666666666666,0.39999999999999997,3.2
14,19,58,1,1.7894736842105263,0.046875,0.4823763889427201,3.3684210526315788
15,17,61,0,1.6666666666666667,0.020833333333333332,0.21295885499997994,3.0476190476190474
16,18,55,3,1.75,0.0859375,0.39999999999999997,3.2
17,17,58,2,1.7142857142857142,0.057291666666666664,0.21295885499997994,3.0476190476190474
18,19,61,1,1.7894736842105263,0.028645833333333332,0.4823763889427201,3.3684210526315788
19,17,62,1,1.7142857142857142,0.020833333333333332,0.21295885499997994,3.0476190476190474
20,18,56,3,1.75,0.08072916666666666,0.39999999999999997,3.2
21,17,60,2,1.7142857142857142,0.04427083333333333,0.21295885499997994,3.0476190476190474
22,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
23,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
24,18,56,0,1.75,0.05208333333333333,0.39999999999999997,3.2
25,19,59,2,1.7894736842105263,0.046875,0.4823763889427201,3.3684210526315788
26,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
27,19,59,1,1.7894736842105263,0.04427083333333333,0.4823763889427201,3.3684210526315788
28,17,59,0,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
29,18,58,3,1.75,0.06770833333333333,0.39999999999999997,3.2
30,18,58,0,1.75,0.033854166666666664,0.39999999999999997,3.2
31,19,59,3,1.7894736842105263,0.059895833333333336,0.4823763889427201,3.3684210526315788
32,18,58,3,1.75,0.06510416666666667,0.39999999999999997,3.2
33,18,60,0,1.75,0.028645833333333332,0.39999999999999997,3.2
34,18,60,2,1.75,0.046875,0.39999999999999997,3.2
35,18,57,2,1.75,0.06249999999999999,0.39999999999999997,3.2
36,17,61,0,1.7142857142857142,0.015625,0.21295885499997994,3.0476190476190474
37,18,58,1,1.7,0.049479166666666664,0.39999999999999997,3.2
38,19,60,2,1.7894736842105263,0.044270833333333336,0.4823763889427201,3.3684210526315788
39,20,60,2,1.8333333333333333,0.041666666666666664,0.49690399499995325,3.5555555555555554
40,19,59,1,1.7894736842105263,0.0390625,0.4823763889427201,3.3684210526315788
41,18,61,1,1.75,0.03125,0.39999999999999997,3.2
42,18,53,6,1.7,0.12169312169312169,0.47696960070847283,3.15
43,18,61,0,1.75,0.020833333333333332,0.39999999999999997,3.2
44,18,61,0,1.75,0.0234375,0.39999999999999997,3.2
45,18,57,3,1.75,0.07552083333333334,0.39999999999999997,3.2
46,17,59,3,1.7142857142857142,0.0625,0.21295885499997994,3.0476190476190474
47,19,60,2,1.7894736842105263,0.04427083333333333,0.48237638894272,3.3684210526315788
48,18,60,1,1.7,0.03125,0.39999999999999997,3.2
49,17,59,2,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
50,18,58,1,1.75,0.04687499999999999,0.39999999999999997,3.2
51,18,58,0,1.75,0.03645833333333333,0.39999999999999997,3.2
52,18,57,2,1.75,0.05989583333333333,0.39999999999999997,3.2
53,17,61,0,1.7142857142857142,0.020833333333333332,0.21295885499997994,3.0476190476190474
54,19,60,0,1.7894736842105263,0.028645833333333332,0.4823763889427201,3.3684210526315788
55,19,63,0,1.7894736842105263,0.0078125,0.4823763889427201,3.3684210526315788
56,19,58,1,1.7894736842105263,0.04947916666666667,0.4823763889427201,3.3684210526315788
57,19,56,2,1.7894736842105263,0.06770833333333333,0.4823763889427201,3.3684210526315788
58,19,62,1,1.7894736842105263,0.0234375,0.4823763889427201,3.3684210526315788
59,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
60,17,60,2,1.7142857142857142,0.044270833333333336,0.21295885499997994,3.0476190476190474
61,18,63,0,1.75,0.005208333333333333,0.39999999999999997,3.2
62,17,60,2,1.7142857142857142,0.041666666666666664,0.21295885499997994,3.0476190476190474
63,17,57,1,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
64,19,59,1,1.7894736842105263,0.04427083333333333,0.4823763889427201,3.3684210526315788
65,17,56,6,1.7142857142857142,0.10677083333333333,0.21295885499997994,3.0476190476190474
66,18,54,4,1.75,0.1015625,0.39999999999999997,3.2
67,18,63,0,1.75,0.0078125,0.39999999999999997,3.2
68,17,58,2,1.7142857142857142,0.05989583333333333,0.21295885499997994,3.0476190476190474
69,18,61,2,1.75,0.036458333333333336,0.39999999999999997,3.2
70,19,59,2,1.7894736842105263,0.049479166666666664,0.48237638894272,3.3684210526315788
71,18,59,1,1.7,0.03439153439153439,0.47696960070847283,3.15
72,17,60,2,1.6666666666666667,0.046875,0.21295885499997994,3.0476190476190474
73,17,54,6,1.6666666666666667,0.125,0.21295885499997994,3.0476190476190474
74,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
75,18,61,2,1.75,0.0390625,0.39999999999999997,3.2
76,18,59,1,1.75,0.04427083333333333,0.39999999999999997,3.2
77,18,57,2,1.75,0.06510416666666667,0.39999999999999997,3.2
78,17,57,4,1.7142857142857142,0.08072916666666666,0.21295885499997996,3.0476190476190474
79,18,56,1,1.75,0.06770833333333333,0.39999999999999997,3.2
80,18,62,1,1.75,0.0234375,0.39999999999999997,3.2
81,20,56,2,1.8333333333333333,0.0703125,0.49690399499995325,3.5555555555555554
82,18,54,5,1.75,0.10937499999999999,0.39999999999999997,3.2
83,18,56,0,1.75,0.057291666666666664,0.39999999999999997,3.2
84,17,59,4,1.6666666666666667,0.0703125,0.21295885499997994,3.0476190476190474
85,19,59,3,1.7894736842105263,0.05729166666666667,0.4823763889427201,3.3684210526315788
86,18,60,2,1.75,0.041666666666666664,0.39999999999999997,3.2
87,18,60,0,1.75,0.028645833333333332,0.39999999999999997,3.2
88,19,62,1,1.7894736842105263,0.020833333333333332,0.4823763889427201,3.3684210526315788
89,18,58,2,1.75,0.05989583333333333,0.39999999999999997,3.2
90,19,55,3,1.7894736842105263,0.08333333333333331,0.4823763889427201,3.3684210526315788
91,19,58,4,1.7894736842105263,0.078125,0.4823763889427201,3.3684210526315788
