Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,59,2,1.75,0.046875,0.39999999999999997,3.2
3,18,58,2,1.75,0.0625,0.39999999999999997,3.2
4,18,60,1,1.75,0.03125,0.39999999999999997,3.2
5,19,57,3,1.7894736842105263,0.07291666666666667,0.4823763889427201,3.3684210526315788
6,19,60,2,1.7894736842105263,0.044270833333333336,0.4823763889427201,3.3684210526315788
7,17,60,1,1.7142857142857142,0.033854166666666664,0.21295885499997994,3.0476190476190474
8,18,61,0,1.7,0.0234375,0.39999999999999997,3.2
9,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
10,18,62,2,1.75,0.03125,0.39999999999999997,3.2
11,18,61,2,1.75,0.036458333333333336,0.39999999999999997,3.2
12,18,58,2,1.75,0.05989583333333333,0.39999999999999997,3.2
13,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
14,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
15,18,60,2,1.75,0.044270833333333336,0.39999999999999997,3.2
16,19,58,1,1.736842105263158,0.042328042328042326,0.5668594533825794,3.3157894736842106
17,19,61,1,1.7894736842105263,0.028645833333333332,0.4823763889427201,3.3684210526315788
18,17,55,2,1.7142857142857142,0.08072916666666666,0.21295885499997994,3.0476190476190474
19,18,57,3,1.75,0.07552083333333333,0.39999999999999997,3.2
20,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
21,18,58,1,1.75,0.049479166666666664,0.39999999999999997,3.2
22,18,59,4,1.75,0.0703125,0.39999999999999997,3.2
23,18,57,4,1.75,0.08333333333333333,0.39999999999999997,3.2
24,17,60,2,1.7142857142857142,0.04427083333333333,0.21295885499997994,3.0476190476190474
25,19,57,0,1.7894736842105263,0.046875,0.4823763889427201,3.3684210526315788
26,18,61,3,1.75,0.046875,0.39999999999999997,3.2
27,18,57,0,1.7,0.041666666666666664,0.39999999999999997,3.2
28,18,58,1,1.75,0.046875,0.39999999999999997,3.2
29,18,58,1,1.75,0.046875,0.39999999999999997,3.2
30,17,61,2,1.7142857142857142,0.0390625,0.21295885499997994,3.0476190476190474
31,18,61,2,1.75,0.0390625,0.39999999999999997,3.2
32,19,55,3,1.7894736842105263,0.08854166666666666,0.4823763889427201,3.3684210526315788
33,17,59,1,1.619047619047619,0.04427083333333333,0.21295885499997994,3.0476190476190474
34,18,54,3,1.7,0.08465608465608465,0.47696960070847283,3.15
35,17,58,3,1.7142857142857142,0.06510416666666666,0.21295885499997994,3.0476190476190474
36,18,56,2,1.75,0.07291666666666666,0.39999999999999997,3.2
37,17,61,2,1.7142857142857142,0.036458333333333336,0.21295885499997994,3.0476190476190474
38,18,59,3,1.75,0.05989583333333333,0.39999999999999997,3.2
39,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
40,17,58,3,1.6666666666666667,0.06770833333333333,0.21295885499997994,3.0476190476190474
41,18,61,2,1.75,0.03645833333333333,0.39999999999999997,3.2
42,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
43,18,58,3,1.75,0.06770833333333333,0.39999999999999997,3.2
44,18,62,0,1.75,0.015625,0.39999999999999997,3.2
45,19,58,2,1.7894736842105263,0.059895833333333336,0.48237638894272,3.3684210526315788
46,19,59,0,1.7894736842105263,0.03125,0.4823763889427201,3.3684210526315788
47,19,62,0,1.7894736842105263,0.015625,0.48237638894272,3.3684210526315788
48,18,59,2,1.75,0.0546875,0.39999999999999997,3.2
49,17,59,2,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
50,17,60,2,1.7142857142857142,0.046875,0.21295885499997994,3.0476190476190474
51,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
52,17,63,0,1.7142857142857142,0.0078125,0.21295885499997994,3.0476190476190474
53,19,56,4,1.7894736842105263,0.08854166666666666,0.48237638894272,3.3684210526315788
54,18,61,1,1.75,0.028645833333333332,0.39999999999999997,3.2
55,17,60,3,1.7142857142857142,0.0546875,0.21295885499997994,3.0476190476190474
56,18,58,1,1.7,0.049479166666666664,0.39999999999999997,3.2
57,18,63,0,1.75,0.005208333333333333,0.39999999999999997,3.2
58,17,56,3,1.6666666666666667,0.07552083333333333,0.21295885499997996,3.0476190476190474
59,18,52,5,1.75,0.12760416666666666,0.39999999999999997,3.2
60,17,61,1,1.7142857142857142,0.03125,0.21295885499997994,3.0476190476190474
61,17,58,2,1.7142857142857142,0.057291666666666664,0.21295885499997994,3.0476190476190474
62,18,59,0,1.75,0.03125,0.39999999999999997,3.2
63,18,58,2,1.75,0.0625,0.39999999999999997,3.2
64,17,60,0,1.7142857142857142,0.026041666666666664,0.21295885499997994,3.0476190476190474
65,19,58,2,1.7894736842105263,0.05989583333333333,0.4823763889427201,3.3684210526315788
66,18,60,1,1.6,0.0291005291005291,0.47696960070847283,3.15
67,17,60,1,1.7142857142857142,0.033854166666666664,0.21295885499997994,3.0476190476190474
68,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
69,18,59,2,1.75,0.05208333333333333,0.39999999999999997,3.2
70,19,57,2,1.7894736842105263,0.05989583333333333,0.48237638894272,3.3684210526315788
71,17,57,0,1.7142857142857142,0.049479166666666664,0.21295885499997994,3.0476190476190474
72,17,58,1,1.7142857142857142,0.044270833333333336,0.21295885499997994,3.0476190476190474
73,17,56,3,1.7142857142857142,0.07291666666666667,0.21295885499997994,3.0476190476190474
74,18,58,1,1.75,0.046875,0.39999999999999997,3.2
75,17,57,3,1.7142857142857142,0.06770833333333333,0.21295885499997994,3.0476190476190474
76,18,58,2,1.75,0.057291666666666664,0.39999999999999997,3.2
77,17,62,2,1.7142857142857142,0.03125,0.21295885499997994,3.0476190476190474
