Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,59,0,1.75,0.033854166666666664,0.39999999999999997,3.2
3,18,59,4,1.75,0.0703125,0.39999999999999997,3.2
4,17,56,3,1.7142857142857142,0.08333333333333333,0.21295885499997994,3.0476190476190474
5,19,57,1,1.7894736842105263,0.05468749999999999,0.4823763889427201,3.3684210526315788
6,17,61,2,1.6666666666666667,0.03645833333333333,0.21295885499997994,3.0476190476190474
7,18,59,2,1.75,0.049479166666666664,0.39999999999999997,3.2
8,18,55,5,1.75,0.1015625,0.39999999999999997,3.2
9,17,59,1,1.7142857142857142,0.041666666666666664,0.21295885499997994,3.0476190476190474
10,17,51,6,1.7142857142857142,0.13541666666666666,0.21295885499997994,3.0476190476190474
11,17,57,1,1.7142857142857142,0.05208333333333333,0.21295885499997994,3.0476190476190474
12,18,54,1,1.75,0.08072916666666666,0.39999999999999997,3.2
13,17,62,0,1.7142857142857142,0.013020833333333332,0.21295885499997994,3.0476190476190474
14,17,63,0,1.7142857142857142,0.005208333333333333,0.21295885499997994,3.0476190476190474
15,18,62,1,1.75,0.020833333333333332,0.39999999999999997,3.2
16,18,58,3,1.75,0.0703125,0.39999999999999997,3.2
17,18,60,2,1.75,0.046875,0.39999999999999997,3.2
18,17,61,0,1.6666666666666667,0.020833333333333332,0.21295885499997994,3.0476190476190474
19,18,60,3,1.75,0.05208333333333333,0.39999999999999997,3.2
20,19,60,1,1.7894736842105263,0.033854166666666664,0.4823763889427201,3.3684210526315788
21,18,56,3,1.75,0.08072916666666667,0.39999999999999997,3.2
22,18,61,2,1.75,0.036458333333333336,0.39999999999999997,3.2
23,18,63,1,1.75,0.015625,0.39999999999999997,3.2
24,17,59,2,1.7142857142857142,0.049479166666666664,0.21295885499997996,3.0476190476190474
25,18,61,2,1.75,0.036458333333333336,0.39999999999999997,3.2
26,19,58,2,1.7894736842105263,0.05989583333333333,0.4823763889427201,3.3684210526315788
