Episode,Desafios_sin_equipo,Estudiantes_fuera_preferencias,Estudiantes_primera_prioridad,Promedio_carreras_por_equipo,Satisfaccion_promedio,STD_tamano_equipos,Tamano_promedio_equipo
2,18,61,0,1.75,0.020833333333333332,0.39999999999999997,3.2
3,18,61,2,1.75,0.03645833333333333,0.39999999999999997,3.2
4,19,54,3,1.7894736842105263,0.09635416666666666,0.4823763889427201,3.3684210526315788
5,18,56,3,1.75,0.08333333333333334,0.39999999999999997,3.2
6,18,58,1,1.75,0.04427083333333333,0.39999999999999997,3.2
7,19,61,0,1.7894736842105263,0.018229166666666664,0.4823763889427201,3.3684210526315788
8,18,57,2,1.75,0.06249999999999999,0.39999999999999997,3.2
9,18,61,0,1.75,0.018229166666666664,0.39999999999999997,3.2
10,19,60,2,1.7894736842105263,0.044270833333333336,0.4823763889427201,3.3684210526315788
11,17,60,2,1.7142857142857142,0.04427083333333333,0.21295885499997994,3.0476190476190474
12,18,55,5,1.75,0.1015625,0.39999999999999997,3.2
13,18,57,0,1.75,0.04947916666666666,0.39999999999999997,3.2
14,17,59,4,1.7142857142857142,0.0703125,0.21295885499997994,3.0476190476190474
15,18,57,1,1.75,0.05729166666666666,0.39999999999999997,3.2
16,17,58,3,1.7142857142857142,0.0625,0.21295885499997994,3.0476190476190474
17,18,63,1,1.75,0.015625,0.39999999999999997,3.2
18,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
19,19,61,2,1.7894736842105263,0.03645833333333333,0.4823763889427201,3.3684210526315788
20,18,62,1,1.75,0.0234375,0.39999999999999997,3.2
21,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
22,19,53,3,1.7894736842105263,0.09374999999999999,0.4823763889427201,3.3684210526315788
23,17,58,1,1.7142857142857142,0.052083333333333336,0.21295885499997994,3.0476190476190474
24,19,60,3,1.7894736842105263,0.05208333333333333,0.4823763889427201,3.3684210526315788
25,17,59,3,1.6666666666666667,0.059895833333333336,0.21295885499997994,3.0476190476190474
26,18,58,3,1.75,0.06770833333333333,0.39999999999999997,3.2
27,17,61,1,1.7142857142857142,0.028645833333333332,0.21295885499997994,3.0476190476190474
28,19,60,3,1.7894736842105263,0.0546875,0.4823763889427201,3.3684210526315788
29,18,60,1,1.75,0.03645833333333333,0.39999999999999997,3.2
30,18,62,2,1.75,0.03125,0.39999999999999997,3.2
31,19,59,2,1.7894736842105263,0.052083333333333336,0.4823763889427201,3.3684210526315788
32,18,60,1,1.7,0.033854166666666664,0.39999999999999997,3.2
33,18,60,0,1.75,0.023437499999999997,0.39999999999999997,3.2
34,17,59,0,1.6666666666666667,0.033854166666666664,0.21295885499997994,3.0476190476190474
35,18,59,1,1.75,0.041666666666666664,0.39999999999999997,3.2
36,19,60,2,1.7894736842105263,0.04427083333333333,0.4823763889427201,3.3684210526315788
37,18,62,0,1.75,0.013020833333333332,0.39999999999999997,3.2
38,18,58,1,1.75,0.049479166666666664,0.39999999999999997,3.2
39,18,58,1,1.75,0.046875,0.39999999999999997,3.2
40,18,56,3,1.75,0.078125,0.39999999999999997,3.2
41,18,56,3,1.75,0.07552083333333333,0.39999999999999997,3.2
42,18,62,0,1.75,0.015625,0.39999999999999997,3.2
43,18,60,0,1.75,0.0234375,0.39999999999999997,3.2
44,18,55,3,1.75,0.08854166666666666,0.39999999999999997,3.2
45,19,60,1,1.7894736842105263,0.03645833333333333,0.4823763889427201,3.3684210526315788
46,18,60,2,1.75,0.044270833333333336,0.39999999999999997,3.2
47,17,55,3,1.7142857142857142,0.0859375,0.21295885499997994,3.0476190476190474
48,18,57,3,1.75,0.07291666666666667,0.39999999999999997,3.2
49,19,58,1,1.7894736842105263,0.044270833333333336,0.4823763889427201,3.3684210526315788
50,17,64,0,1.7142857142857142,0.0,0.21295885499997994,3.0476190476190474
51,18,58,2,1.75,0.05989583333333333,0.39999999999999997,3.2
52,18,59,3,1.75,0.0625,0.39999999999999997,3.2
53,17,54,5,1.619047619047619,0.11197916666666666,0.21295885499997994,3.0476190476190474
54,17,61,2,1.7142857142857142,0.03645833333333333,0.21295885499997994,3.0476190476190474
55,19,60,1,1.7894736842105263,0.03645833333333333,0.4823763889427201,3.3684210526315788
56,18,60,0,1.75,0.0234375,0.39999999999999997,3.2
57,19,58,2,1.7894736842105263,0.05729166666666666,0.4823763889427201,3.3684210526315788
58,18,60,1,1.75,0.033854166666666664,0.39999999999999997,3.2
59,17,53,6,1.7142857142857142,0.12760416666666666,0.21295885499997994,3.0476190476190474
60,18,60,0,1.75,0.0234375,0.39999999999999997,3.2
61,18,59,1,1.75,0.04427083333333333,0.39999999999999997,3.2
62,18,56,1,1.75,0.06510416666666666,0.39999999999999997,3.2
