Episode,Reward
48311,-10
48312,-11
48313,-8
48314,-2
48315,11
48316,8
48317,1
48318,-28
48319,16
48320,9
48321,-7
48322,13
48323,8
48324,8
48325,6
48326,-4
48327,5
48328,-10
48329,0
48330,-7
48331,-7
48332,-25
48333,-15
48334,-1
48335,-5
48336,1
48337,-11
48338,-14
48339,0
48340,-9
48341,-8
48342,6
48343,3
48344,7
48345,3
48346,14
48347,-1
48348,-5
48349,13
48350,11
48351,-12
48352,-2
48353,-1
48354,-16
48355,-3
48356,9
48357,25
48358,28
48359,-4
48360,-5
48361,7
48362,-4
48363,-1
48364,-9
48365,-13
48366,5
48367,-16
48368,-16
48369,14
48370,-9
48371,52
48372,9
48373,5
48374,10
48375,-15
48376,13
48377,-7
48378,-10
48379,9
48380,54
48381,10
48382,-25
48383,-7
48384,1
48385,-6
48386,0
48387,-21
48388,-2
48389,14
48390,4
48391,2
48392,25
48393,19
48394,13
48395,13
48396,-10
48397,1
48398,12
48399,22
48400,27
48401,-1
48402,-21
48403,9
48404,-8
48405,4
48406,-7
48407,-7
48408,-5
48409,-32
48410,3
48411,-9
48412,13
48413,-7
48414,-17
48415,2
48416,15
48417,6
48418,-27
48419,-4
48420,-3
48421,-11
48422,19
48423,-20
48424,11
48425,-22
48426,-8
48427,-5
48428,25
48429,8
48430,8
48431,14
48432,-8
48433,-14
48434,-21
48435,1
48436,9
48437,21
48438,5
48439,5
48440,-9
48441,6
48442,-22
48443,-25
48444,-15
48445,-13
48446,2
48447,-27
48448,7
48449,18
48450,1
48451,2
48452,-7
48453,-2
48454,-19
48455,-20
48456,23
48457,-25
48458,2
48459,-11
48460,7
48461,-5
48462,-25
48463,-1
48464,-6
48465,15
48466,-16
48467,-12
48468,-9
48469,6
48470,12
48471,-11
48472,-3
48473,3
48474,-8
48475,14
48476,-6
48477,21
48478,13
48479,-3
48480,-18
48481,19
48482,-4
48483,-13
48484,-24
48485,-14
48486,-5
48487,-11
48488,-9
48489,4
48490,-5
48491,-24
48492,-19
48493,-20
48494,-3
48495,-12
48496,9
48497,26
48498,37
48499,5
48500,20
48501,-13
48502,7
48503,-29
48504,10
48505,-23
48506,-12
48507,-8
48508,-12
48509,16
48510,4
48511,0
48512,-10
48513,0
48514,-9
48515,4
48516,-2
48517,-6
48518,15
48519,0
48520,-18
48521,1
48522,-1
48523,3
48524,1
48525,-17
48526,-14
48527,-12
48528,-7
48529,1
48530,-10
48531,16
48532,-11
48533,0
48534,42
48535,-5
48536,4
48537,22
48538,6
48539,3
48540,-5
48541,2
48542,8
48543,12
48544,2
48545,-2
48546,-6
48547,27
48548,-15
48549,-29
48550,-3
48551,2
48552,9
48553,-34
48554,9
48555,-14
48556,-7
48557,-10
48558,9
48559,2
48560,-10
48561,-1
48562,-5
48563,-1
48564,-7
48565,-13
48566,-24
48567,-3
48568,3
48569,12
48570,-20
48571,-10
48572,0
48573,-17
48574,-11
48575,6
48576,-1
48577,-23
48578,7
48579,-10
48580,-1
48581,-19
48582,25
48583,-8
48584,2
48585,-18
48586,-15
48587,17
48588,12
48589,-10
48590,20
48591,-2
48592,-6
48593,-19
48594,-7
48595,17
48596,6
48597,24
48598,3
48599,8
48600,7
48601,-13
48602,-8
48603,-24
48604,-2
48605,6
48606,12
48607,-6
48608,11
48609,6
48610,-10
48611,-9
48612,11
48613,9
48614,-14
48615,-9
48616,-20
48617,2
48618,-13
48619,16
48620,-25
48621,-5
48622,4
48623,-8
48624,15
48625,0
48626,17
48627,-7
48628,-7
48629,-11
48630,-14
48631,14
48632,3
48633,4
48634,9
48635,2
48636,-5
48637,28
48638,35
48639,3
48640,-14
48641,-4
48642,0
48643,19
48644,-9
48645,-10
48646,5
48647,7
48648,4
48649,-4
48650,-20
48651,-1
48652,8
48653,1
48654,-13
48655,-24
48656,-12
48657,23
48658,-2
48659,13
48660,-32
48661,-2
48662,-4
48663,32
48664,-3
48665,21
48666,16
48667,1
48668,-13
48669,-6
48670,-12
48671,-23
48672,-27
48673,-14
48674,3
48675,-24
48676,-20
48677,-16
48678,6
48679,-13
48680,-7
48681,26
48682,-4
48683,27
48684,-16
48685,-3
48686,8
48687,-8
48688,-3
48689,12
48690,-20
48691,2
48692,-2
48693,-6
48694,5
48695,-12
48696,-2
48697,-2
48698,-25
48699,19
48700,-5
48701,5
48702,-12
48703,-6
48704,16
48705,-1
48706,6
48707,7
48708,16
48709,-17
48710,3
48711,-10
48712,-15
48713,12
48714,-17
48715,7
48716,-30
48717,-9
48718,-10
48719,-21
48720,-9
48721,-1
48722,17
48723,-15
48724,-17
48725,10
48726,-9
48727,22
48728,-21
48729,3
48730,-22
48731,-12
48732,12
48733,1
48734,-13
48735,4
48736,14
48737,-1
48738,-6
48739,3
48740,33
48741,-11
48742,-27
48743,-4
48744,-14
48745,-10
48746,-1
48747,6
48748,-36
48749,14
48750,-21
48751,-18
48752,-2
48753,-10
48754,-4
48755,-1
48756,-12
48757,-15
48758,4
48759,8
48760,-5
48761,-2
48762,11
48763,10
48764,10
48765,11
48766,25
48767,-10
48768,10
48769,-7
48770,0
48771,3
48772,13
48773,0
48774,-14
48775,18
48776,29
48777,1
48778,-19
48779,5
48780,1
48781,18
48782,2
48783,-4
48784,16
48785,-2
48786,19
48787,-16
48788,-21
48789,0
48790,7
48791,-19
48792,10
48793,-12
48794,9
48795,-4
48796,-19
48797,12
48798,-6
48799,-10
48800,-15
48801,4
48802,32
48803,0
48804,-13
48805,-1
48806,-5
48807,-6
48808,3
48809,-19
48810,24
48811,-13
48812,-2
48813,4
48814,10
48815,9
48816,-5
48817,6
48818,16
48819,17
48820,45
48821,-1
48822,4
48823,-6
48824,18
48825,-8
48826,7
48827,-7
48828,-4
48829,14
48830,-5
48831,8
48832,7
48833,8
48834,-17
48835,3
48836,19
48837,6
48838,5
48839,6
48840,-2
48841,5
48842,13
48843,-5
48844,-25
48845,2
48846,7
48847,-4
48848,35
48849,-4
48850,4
48851,-8
48852,15
48853,2
48854,6
48855,2
48856,0
48857,-9
48858,-22
48859,4
48860,-15
48861,-16
48862,-7
48863,-3
48864,6
48865,9
48866,9
48867,6
48868,-10
48869,-30
48870,7
48871,13
48872,34
48873,12
48874,-2
48875,22
48876,-7
48877,-9
48878,-19
48879,27
48880,17
48881,8
48882,10
48883,21
48884,-4
48885,-19
48886,10
48887,-33
48888,-9
48889,-2
48890,-15
48891,18
48892,19
48893,-3
48894,21
48895,18
48896,-15
48897,17
48898,-9
48899,-4
48900,-10
48901,13
48902,-8
48903,-12
48904,1
48905,-9
48906,1
48907,-7
48908,6
48909,-4
48910,7
48911,-12
48912,22
48913,-19
48914,3
48915,-11
48916,-14
48917,-3
48918,-9
48919,-5
48920,-15
48921,28
48922,-8
48923,19
48924,7
48925,-8
48926,-8
48927,7
48928,-6
48929,15
48930,21
48931,-9
48932,-20
48933,0
48934,9
48935,14
48936,-8
48937,-11
48938,1
48939,-3
48940,17
48941,10
48942,-18
48943,-16
48944,7
48945,1
48946,-17
48947,-10
48948,5
48949,20
48950,-18
48951,8
48952,-1
48953,-5
48954,5
48955,12
48956,-6
48957,19
48958,-30
48959,4
48960,-1
48961,-25
48962,-13
48963,6
48964,25
48965,-24
48966,-4
48967,3
48968,-22
48969,-12
48970,1
48971,-10
48972,-14
48973,-1
48974,2
48975,-6
48976,0
48977,-23
48978,-18
48979,-9
48980,-2
48981,14
48982,-8
48983,1
48984,1
48985,12
48986,10
48987,-16
48988,-12
48989,-17
48990,-3
48991,-24
48992,5
48993,35
48994,-11
48995,-22
48996,-9
48997,6
48998,47
48999,-2
49000,-13
49001,10
49002,18
49003,16
49004,-2
49005,-6
49006,1
49007,-22
49008,-6
49009,-3
49010,-17
49011,-12
49012,2
49013,-17
49014,-17
49015,14
49016,-17
49017,-11
49018,0
49019,14
49020,0
49021,5
49022,-6
49023,-7
49024,-21
49025,-34
49026,14
49027,1
49028,17
49029,-7
49030,22
49031,-14
49032,-3
49033,2
49034,7
49035,-13
49036,-11
49037,31
49038,15
49039,2
49040,39
49041,-22
49042,5
49043,-8
49044,-7
49045,-26
49046,7
49047,-8
49048,1
49049,-10
49050,-34
49051,-10
49052,-13
49053,10
49054,-22
49055,56
49056,-11
49057,-20
49058,14
49059,12
49060,-25
49061,-7
49062,-24
49063,0
49064,11
49065,-19
49066,1
49067,8
49068,8
49069,10
49070,-4
49071,5
49072,-16
49073,2
49074,-2
49075,8
49076,5
49077,-6
49078,41
49079,-7
49080,0
49081,9
49082,11
49083,7
49084,-4
49085,17
49086,10
49087,-2
49088,-7
49089,15
49090,11
49091,14
49092,13
49093,-16
49094,27
49095,5
49096,-28
49097,12
49098,-14
49099,-11
49100,-19
49101,-8
49102,-29
49103,3
49104,24
49105,1
49106,6
49107,-17
49108,-24
49109,14
49110,6
49111,-8
49112,22
49113,12
49114,-9
49115,-22
49116,4
49117,-4
49118,-9
49119,3
49120,2
49121,-9
49122,32
49123,-2
49124,10
49125,-19
49126,-17
49127,3
49128,15
49129,-24
49130,31
49131,-4
49132,-16
49133,15
49134,26
49135,-1
49136,23
49137,-1
49138,14
49139,19
49140,-1
49141,1
49142,3
49143,-14
49144,5
49145,-4
49146,-17
49147,2
49148,21
49149,-5
49150,40
49151,-23
49152,18
49153,6
49154,-17
49155,-13
49156,10
49157,-31
49158,-7
49159,-5
49160,6
49161,-1
49162,5
49163,-1
49164,8
49165,7
49166,33
49167,11
49168,12
49169,-11
49170,-1
49171,7
49172,-4
49173,-22
49174,-10
49175,-4
49176,-32
49177,-12
49178,25
49179,-8
49180,0
49181,11
49182,9
49183,11
49184,30
49185,12
49186,-12
49187,22
49188,-2
49189,-25
49190,-10
49191,27
49192,18
49193,3
49194,-6
49195,-4
49196,-3
49197,-1
49198,8
49199,-17
49200,31
49201,3
49202,17
49203,5
49204,-13
49205,-1
49206,-4
49207,19
49208,-8
49209,10
49210,-12
49211,-17
49212,-20
49213,0
49214,4
49215,-25
49216,-21
49217,8
49218,12
49219,8
49220,0
49221,7
49222,21
49223,11
49224,-4
49225,21
49226,-2
49227,-17
49228,-14
49229,-26
49230,2
49231,-19
49232,-2
49233,-32
49234,6
49235,11
49236,-18
49237,-26
49238,-4
49239,-15
49240,21
49241,-5
49242,-2
49243,27
49244,27
49245,-17
49246,-2
49247,-13
49248,-12
49249,-1
49250,-12
49251,-5
49252,-18
49253,5
49254,8
49255,37
49256,3
49257,-22
49258,-2
49259,-3
49260,13
49261,20
49262,19
49263,18
49264,7
49265,3
49266,-32
49267,11
49268,22
49269,-12
49270,-21
49271,10
49272,-12
49273,-9
49274,1
49275,6
49276,15
49277,10
49278,28
49279,-16
49280,-7
49281,-26
49282,-10
49283,4
49284,-5
49285,8
49286,1
49287,-15
49288,-18
49289,-15
49290,-4
49291,-13
49292,-12
49293,-5
49294,-10
49295,8
49296,-3
49297,-11
49298,-22
49299,29
49300,-18
49301,-6
49302,-7
49303,-16
49304,2
49305,-29
49306,-23
49307,3
49308,-4
49309,-2
49310,-14
49311,5
49312,12
49313,-9
49314,-3
49315,-4
49316,0
49317,26
49318,-12
49319,18
49320,-12
49321,12
49322,1
49323,-1
49324,0
49325,12
49326,-9
49327,-5
49328,19
49329,-20
49330,6
49331,17
49332,9
49333,-34
49334,-8
49335,3
49336,-18
49337,25
49338,-5
49339,5
49340,3
49341,15
49342,2
49343,18
49344,24
49345,-29
49346,39
49347,-16
49348,-18
49349,-16
49350,-16
49351,-21
49352,-16
49353,-12
49354,6
49355,-19
49356,2
49357,2
49358,32
49359,-34
49360,15
49361,-10
49362,-20
49363,-24
49364,6
49365,18
49366,8
49367,7
49368,6
49369,-13
49370,6
49371,8
49372,7
49373,-6
49374,-8
49375,-8
49376,-22
49377,-22
49378,-6
49379,-3
49380,-4
49381,-9
49382,15
49383,-6
49384,-8
49385,3
49386,35
49387,7
49388,-6
49389,-11
49390,-5
49391,-7
49392,-23
49393,33
49394,7
49395,-2
49396,19
49397,10
49398,12
49399,8
49400,-3
49401,3
49402,31
49403,3
49404,-11
49405,12
49406,-12
49407,-5
49408,-13
49409,-9
49410,42
49411,-13
49412,6
49413,14
49414,-6
49415,23
49416,15
49417,-23
49418,5
49419,-8
49420,-20
49421,12
49422,17
49423,-23
49424,11
49425,-14
49426,-12
49427,6
49428,-2
49429,24
49430,-21
49431,-3
49432,6
49433,17
49434,4
49435,0
49436,25
49437,-2
49438,-9
49439,3
49440,-5
49441,7
49442,51
49443,2
49444,-7
49445,11
49446,-26
49447,15
49448,1
49449,11
49450,15
49451,-4
49452,-23
49453,-7
49454,0
49455,-9
49456,-1
49457,-8
49458,-28
49459,26
49460,-22
49461,-14
49462,12
49463,6
49464,-2
49465,-17
49466,-4
49467,-24
49468,-14
49469,-14
49470,12
49471,-11
49472,-6
49473,-15
49474,-2
49475,-26
49476,-4
49477,8
49478,-19
49479,2
49480,5
49481,28
49482,-12
49483,-4
49484,7
49485,-24
49486,-8
49487,-16
49488,-10
49489,1
49490,-27
49491,6
49492,13
49493,3
49494,17
49495,-21
49496,16
49497,38
49498,3
49499,10
49500,-8
49501,-3
49502,-6
49503,6
49504,0
49505,18
49506,-10
49507,-5
49508,-26
49509,4
49510,18
49511,20
49512,0
49513,9
49514,6
49515,-22
49516,-7
49517,12
49518,6
49519,8
49520,-11
49521,1
49522,25
49523,6
49524,-8
49525,-3
49526,11
49527,-13
49528,-20
49529,-12
49530,-26
49531,8
49532,6
49533,4
49534,19
49535,-19
49536,4
49537,2
49538,-11
49539,-13
49540,38
49541,-24
49542,-11
49543,26
49544,-3
49545,2
49546,-6
49547,-15
49548,7
49549,0
49550,9
49551,8
49552,23
49553,13
49554,-14
49555,-14
49556,-6
49557,3
49558,12
49559,-8
49560,-22
49561,13
49562,-9
49563,-5
49564,4
49565,-1
49566,22
49567,-2
49568,-6
49569,18
49570,18
49571,15
49572,34
49573,25
49574,5
49575,12
49576,-4
49577,3
49578,2
49579,-15
49580,-9
49581,10
49582,2
49583,31
49584,-8
49585,9
49586,-11
49587,10
49588,2
49589,-15
49590,10
49591,4
49592,-14
49593,1
49594,19
49595,-17
49596,7
49597,13
49598,5
49599,0
49600,-25
49601,2
49602,-6
49603,-36
49604,-4
49605,20
49606,4
49607,-2
49608,-2
49609,0
49610,13
49611,-11
49612,-1
49613,3
49614,2
49615,17
49616,27
49617,-20
49618,-27
49619,-2
49620,-7
49621,-16
49622,-16
49623,23
49624,16
49625,-3
49626,-8
49627,-9
49628,14
49629,-7
49630,20
49631,-9
49632,-13
49633,23
49634,-25
49635,5
49636,-25
49637,-10
49638,-21
49639,-3
49640,-30
49641,-10
49642,-5
49643,-9
49644,17
49645,28
49646,8
49647,-20
49648,-10
49649,0
49650,15
49651,-14
49652,-13
49653,17
49654,-13
49655,6
49656,-12
49657,-23
49658,-27
49659,2
49660,1
49661,-21
49662,-1
49663,-31
49664,2
49665,-16
49666,9
49667,-3
49668,-15
49669,-4
49670,-28
49671,2
49672,8
49673,15
49674,1
49675,-7
49676,-22
49677,1
49678,-19
49679,11
49680,-11
49681,-6
49682,1
49683,12
49684,3
49685,5
49686,-9
49687,-8
49688,14
49689,10
49690,2
49691,-12
49692,4
49693,-9
49694,37
49695,-25
49696,-21
49697,22
49698,-19
49699,-1
49700,9
49701,13
49702,-12
49703,-3
49704,-16
49705,-13
49706,15
49707,-6
49708,4
49709,28
49710,23
49711,15
49712,2
49713,-16
49714,9
49715,0
49716,-3
49717,3
49718,-1
49719,12
49720,10
49721,-17
49722,10
49723,4
49724,3
49725,-21
49726,-20
49727,11
49728,21
49729,15
49730,-16
49731,10
49732,11
49733,-9
49734,-5
49735,-9
49736,-3
49737,-14
49738,-21
49739,4
49740,-16
49741,10
49742,-10
49743,-3
49744,15
49745,-3
49746,11
49747,14
49748,8
49749,0
49750,-15
49751,-17
49752,-20
49753,19
49754,9
49755,-5
49756,-15
49757,10
49758,-9
49759,-2
49760,9
49761,-5
49762,4
49763,29
49764,-4
49765,11
49766,21
49767,-13
49768,0
49769,-4
49770,-5
49771,5
49772,-5
49773,9
49774,25
49775,-13
49776,4
49777,-5
49778,1
49779,-28
49780,2
49781,-11
49782,18
49783,40
49784,-5
49785,14
49786,9
49787,13
49788,14
49789,20
49790,3
49791,6
49792,-10
49793,-1
49794,0
49795,-3
49796,12
49797,9
49798,4
49799,-4
49800,8
49801,-2
49802,-8
49803,-14
49804,8
49805,-18
49806,-34
49807,13
49808,-20
49809,-13
49810,-1
49811,-2
49812,-18
49813,-11
49814,0
49815,-3
49816,-6
49817,-17
49818,-13
49819,11
49820,3
49821,9
49822,-26
49823,9
49824,-17
49825,8
49826,-20
49827,-4
49828,-16
49829,12
49830,7
49831,13
49832,-12
49833,8
49834,-11
49835,19
49836,-1
49837,5
49838,-19
49839,-3
49840,8
49841,10
49842,-15
49843,-25
49844,8
49845,10
49846,-13
49847,4
49848,-18
49849,13
49850,-24
49851,18
49852,-14
49853,32
49854,3
49855,8
49856,1
49857,10
49858,5
49859,22
49860,25
49861,11
49862,5
49863,-27
49864,-13
49865,-6
49866,-15
49867,-8
49868,-2
49869,-19
49870,-4
49871,-1
49872,-1
49873,-3
49874,-18
49875,5
49876,-10
49877,2
49878,12
49879,-6
49880,-1
49881,20
49882,-5
49883,-6
49884,-22
49885,-20
49886,9
49887,18
49888,-13
49889,16
49890,-7
49891,2
49892,-3
49893,25
49894,1
49895,1
49896,9
49897,-14
49898,-24
49899,-9
49900,-22
49901,0
49902,-4
49903,11
49904,5
49905,16
49906,-1
49907,9
49908,-4
49909,5
49910,-3
49911,22
49912,20
49913,-14
49914,11
49915,13
49916,-26
49917,-4
49918,-23
49919,3
49920,-10
49921,0
49922,-9
49923,-7
49924,-8
49925,3
49926,-23
49927,25
49928,8
49929,-18
49930,3
49931,15
49932,4
49933,22
49934,5
49935,4
49936,14
49937,-2
49938,-3
49939,9
49940,-4
49941,-18
49942,10
49943,-5
49944,13
49945,-9
49946,-5
49947,-7
49948,-12
49949,-7
49950,-22
49951,-28
49952,-18
49953,25
49954,2
49955,14
49956,-2
49957,-2
49958,-8
49959,6
49960,32
49961,0
49962,-13
49963,-1
49964,-2
49965,-17
49966,-3
49967,-6
49968,2
49969,4
49970,1
49971,17
49972,14
49973,3
49974,-7
49975,25
49976,8
49977,-4
49978,20
49979,-6
49980,14
49981,0
49982,-9
49983,16
49984,3
49985,3
49986,-12
49987,-5
49988,-12
49989,-16
49990,-7
49991,-2
49992,-1
49993,-15
49994,5
49995,3
49996,22
49997,-12
49998,-12
49999,-33
50000,-12
50001,4
50002,-11
50003,-15
50004,8
50005,-15
50006,-21
50007,12
50008,11
50009,16
50010,-14
50011,3
50012,-5
50013,-18
50014,17
50015,12
50016,24
50017,-10
50018,-20
50019,15
50020,-11
50021,14
50022,-10
50023,-5
50024,-11
50025,2
50026,-4
50027,-9
50028,-1
50029,-14
50030,-10
50031,2
50032,-27
50033,-12
50034,-7
50035,0
50036,-10
50037,18
50038,6
50039,-11
50040,-30
50041,-5
50042,-15
50043,-10
50044,3
50045,-34
50046,-12
50047,-1
50048,17
50049,32
50050,10
50051,-3
50052,-8
50053,-24
50054,8
50055,28
50056,9
50057,14
50058,10
50059,-2
50060,-27
50061,7
50062,3
50063,-9
50064,14
50065,21
50066,-25
50067,5
50068,4
50069,10
50070,1
50071,-9
50072,5
50073,14
50074,11
50075,-3
50076,-6
50077,19
50078,-6
50079,-11
50080,-31
50081,0
50082,-17
50083,26
50084,-3
50085,19
50086,-12
50087,26
50088,3
50089,4
50090,13
50091,36
50092,10
50093,-25
50094,-14
50095,-11
50096,-14
50097,32
50098,-19
50099,-4
50100,-5
50101,-8
50102,-11
50103,-2
50104,-7
50105,-6
50106,1
50107,4
50108,-23
50109,-3
50110,-3
50111,-5
50112,15
50113,23
50114,3
50115,-1
50116,-1
50117,-16
50118,6
50119,-13
50120,-20
50121,7
50122,53
50123,-21
50124,1
50125,-9
50126,-1
50127,-11
50128,-20
50129,-22
50130,5
50131,5
50132,-9
50133,5
50134,19
50135,9
50136,15
50137,3
50138,-16
50139,-24
50140,-5
50141,-18
50142,6
50143,4
50144,-3
50145,-20
50146,11
50147,-12
50148,7
50149,-1
50150,-11
50151,-18
50152,-6
50153,3
50154,14
50155,14
50156,-19
50157,6
50158,-9
50159,2
50160,-14
50161,-3
50162,-12
50163,0
50164,4
50165,18
50166,32
50167,-3
50168,7
50169,7
50170,29
50171,44
50172,15
50173,14
50174,-8
50175,-13
50176,4
50177,-14
50178,-18
50179,0
50180,-18
50181,1
50182,23
50183,19
50184,11
50185,8
50186,-11
50187,-23
50188,-2
50189,15
50190,-11
50191,-13
50192,-8
50193,0
50194,32
50195,4
50196,-5
50197,-11
50198,-8
50199,-6
50200,-11
50201,-3
50202,-16
50203,2
50204,12
50205,-13
50206,12
50207,21
50208,-10
50209,-11
50210,-12
50211,-13
50212,3
50213,16
50214,-7
50215,-2
50216,-5
50217,15
50218,-7
50219,14
50220,-18
50221,-21
50222,8
50223,-8
50224,-12
50225,-18
50226,-6
50227,6
50228,-5
50229,4
50230,-9
50231,21
50232,-8
50233,-23
50234,17
50235,-19
50236,-13
50237,8
50238,-6
50239,-2
50240,14
50241,9
50242,27
50243,-8
50244,19
50245,12
50246,5
50247,4
50248,4
50249,2
50250,9
50251,-5
50252,-4
50253,8
50254,-9
50255,-11
50256,-7
50257,-7
50258,-13
50259,11
50260,4
50261,-7
50262,-13
50263,-14
50264,14
50265,8
50266,17
50267,27
50268,-11
50269,-18
50270,12
50271,-7
50272,-20
50273,-23
50274,12
50275,5
50276,-12
50277,-24
50278,-6
50279,-6
50280,-4
50281,-20
50282,-5
50283,-11
50284,18
50285,1
50286,17
50287,-7
50288,-1
50289,-12
50290,18
50291,-2
50292,2
50293,-9
50294,5
50295,-8
50296,-16
50297,24
50298,-2
50299,-4
50300,-8
50301,-2
50302,44
50303,-10
50304,9
50305,-2
50306,1
50307,1
50308,-3
50309,-27
50310,9
50311,-22
50312,-3
50313,-27
50314,0
50315,21
50316,17
50317,5
50318,-24
50319,-10
50320,7
50321,21
50322,-2
50323,4
50324,-1
50325,1
50326,4
50327,22
50328,26
50329,12
50330,-31
50331,-6
50332,7
50333,2
50334,-6
50335,-7
50336,9
50337,-15
50338,30
50339,23
50340,7
50341,-27
50342,20
50343,-18
50344,-11
50345,-11
50346,-5
50347,21
50348,-15
50349,-11
50350,-3
50351,8
50352,-3
50353,-6
50354,-7
50355,-23
50356,-22
50357,5
50358,-4
50359,-16
50360,-15
50361,-27
50362,-1
50363,-12
50364,-8
50365,10
50366,19
50367,7
50368,-23
50369,15
50370,8
50371,-8
50372,-24
50373,7
50374,11
50375,-26
50376,9
50377,5
50378,-3
50379,32
50380,5
50381,-2
50382,-8
50383,-6
50384,11
50385,15
50386,-11
50387,-4
50388,-10
50389,3
50390,-2
50391,7
50392,5
50393,29
50394,5
50395,-1
50396,-30
50397,-2
50398,-17
50399,-3
50400,-24
50401,6
50402,4
50403,-14
50404,5
50405,-6
50406,-6
50407,13
50408,-12
50409,-9
50410,-4
50411,15
50412,-12
50413,11
50414,11
50415,-4
50416,23
50417,-17
50418,-11
50419,-17
50420,3
50421,-6
50422,-18
50423,1
50424,13
50425,2
50426,22
50427,-16
50428,-18
50429,-17
50430,-19
50431,-11
50432,37
50433,8
50434,2
50435,-27
50436,1
50437,27
50438,16
50439,9
50440,-23
50441,16
50442,2
50443,-21
50444,-7
50445,14
50446,-16
50447,9
50448,2
50449,11
50450,6
50451,3
50452,16
50453,2
50454,36
50455,12
50456,4
50457,-20
50458,9
50459,4
50460,-3
50461,-23
50462,39
50463,57
50464,15
50465,3
50466,29
50467,10
50468,-6
50469,-11
50470,10
50471,-6
50472,-7
50473,-10
50474,14
50475,-21
50476,-2
50477,-14
50478,3
50479,-14
50480,-20
50481,0
50482,-17
50483,-16
50484,1
50485,1
50486,16
50487,-2
50488,26
50489,-15
50490,-21
50491,16
50492,31
50493,-19
50494,-7
50495,-10
50496,4
50497,-22
50498,-1
50499,10
50500,-4
50501,10
50502,20
50503,-7
50504,-7
50505,24
50506,7
50507,-4
50508,-2
50509,14
50510,19
50511,5
50512,4
50513,-7
50514,4
50515,-24
50516,-7
50517,7
50518,12
50519,-2
50520,-22
50521,5
50522,-1
50523,-14
50524,-3
50525,0
50526,-8
50527,54
50528,-16
50529,8
50530,-16
50531,2
50532,-30
50533,-10
50534,23
50535,-6
50536,-30
50537,-23
50538,22
50539,6
50540,4
50541,-14
50542,4
50543,4
50544,9
50545,-3
50546,28
50547,12
50548,-13
50549,-23
50550,38
50551,4
50552,8
50553,12
50554,-14
50555,-15
50556,12
50557,4
50558,-5
50559,-4
50560,-2
50561,-10
50562,-7
50563,24
50564,-4
50565,-34
50566,14
50567,-9
50568,11
50569,-10
50570,-8
50571,-6
50572,-8
50573,6
50574,38
50575,19
50576,23
50577,12
50578,-26
50579,-6
50580,-10
50581,13
50582,13
50583,-21
50584,-23
50585,-11
50586,7
50587,-9
50588,-4
50589,10
50590,-17
50591,-4
50592,-5
50593,-15
50594,-3
50595,-3
50596,18
50597,9
50598,-11
50599,-8
50600,-7
50601,7
50602,3
50603,-9
50604,3
50605,13
50606,-28
50607,1
50608,-22
50609,-20
50610,1
50611,1
50612,16
50613,25
50614,-14
50615,-28
50616,-1
50617,-29
50618,23
50619,-34
50620,14
50621,12
50622,-9
50623,20
50624,-15
50625,2
50626,13
50627,-15
50628,-1
50629,-10
50630,18
50631,-7
50632,5
50633,4
50634,-7
50635,-4
50636,-12
50637,-22
50638,-9
50639,-11
50640,-8
50641,0
50642,22
50643,13
50644,-11
50645,6
50646,6
50647,18
50648,1
50649,11
50650,-8
50651,15
50652,-18
50653,-9
50654,-1
50655,-22
50656,-11
50657,1
50658,-19
50659,7
50660,-20
50661,-5
50662,-10
50663,1
50664,-13
50665,-23
50666,13
50667,-10
50668,5
50669,-11
50670,-2
50671,1
50672,13
50673,-8
50674,-13
50675,0
50676,11
50677,3
50678,19
50679,-20
50680,8
50681,11
50682,-17
50683,15
50684,-20
50685,-6
50686,-16
50687,17
50688,-16
50689,33
50690,-21
50691,28
50692,16
50693,-11
50694,-12
50695,10
50696,28
50697,0
50698,-4
50699,22
50700,-24
50701,5
50702,13
50703,-7
50704,-20
50705,-17
50706,11
50707,-9
50708,7
50709,0
50710,-10
50711,-4
50712,-12
50713,3
50714,-9
50715,20
50716,11
50717,26
50718,7
50719,-5
50720,6
50721,-10
50722,-6
50723,8
50724,-17
50725,10
50726,-9
50727,7
50728,8
50729,6
50730,12
50731,5
50732,-11
50733,-8
50734,-1
50735,-21
50736,-3
50737,-18
50738,4
50739,-27
50740,-19
50741,9
50742,14
50743,-25
50744,32
50745,20
50746,-9
50747,-17
50748,12
50749,-20
50750,10
50751,-11
50752,4
50753,2
50754,-2
50755,-20
50756,-7
50757,2
50758,9
50759,2
50760,11
50761,9
50762,3
50763,-16
50764,6
50765,9
50766,1
50767,-30
50768,-1
50769,1
50770,30
50771,-17
50772,3
50773,2
50774,13
50775,12
50776,-13
50777,-8
50778,6
50779,16
50780,-3
50781,-3
50782,-7
50783,-19
50784,4
50785,-2
50786,1
50787,-1
50788,5
50789,13
50790,12
50791,-7
50792,-20
50793,-32
50794,1
50795,14
50796,4
50797,-8
50798,-27
50799,-24
50800,-4
50801,13
50802,-16
50803,-7
50804,-9
50805,-21
50806,-7
50807,10
50808,-15
50809,-14
50810,-2
50811,10
50812,-28
50813,-1
50814,3
50815,3
50816,-16
50817,18
50818,3
50819,-5
50820,-12
50821,-20
50822,-5
50823,25
50824,3
50825,9
50826,6
50827,29
50828,-1
50829,-7
50830,1
50831,-16
50832,6
50833,15
50834,-6
50835,-25
50836,-11
50837,5
50838,-7
50839,-6
50840,-12
50841,-25
50842,-11
